Date,Price,Open,High,Low,Change %
2012/11/30,6.2267,6.2278,6.2278,6.2255,-0.02%
2012/12/3,6.2279,6.228,6.2288,6.2271,0.02%
2012/12/4,6.2256,6.2256,6.2263,6.2255,-0.04%
2012/12/5,6.2253,6.2239,6.2255,6.2234,0.00%
2012/12/6,6.2283,6.2282,6.2283,6.2272,0.05%
2012/12/7,6.2301,6.2284,6.2305,6.2284,0.03%
2012/12/10,6.2464,6.2306,6.2464,6.2303,0.26%
2012/12/11,6.2465,6.2293,6.2532,6.229,0.00%
2012/12/12,6.2513,6.2395,6.2571,6.2355,0.08%
2012/12/13,6.2322,6.2508,6.2508,6.2291,-0.31%
2012/12/14,6.2415,6.2321,6.2464,6.2321,0.15%
2012/12/17,6.2368,6.2332,6.2379,6.2295,-0.08%
2012/12/18,6.2324,6.2348,6.235,6.2295,-0.07%
2012/12/19,6.2303,6.232,6.2326,6.2254,-0.03%
2012/12/20,6.2302,6.2308,6.2324,6.2277,0.00%
2012/12/21,6.2286,6.2299,6.2323,6.2261,-0.03%
2012/12/24,6.2336,6.2285,6.2363,6.2285,0.08%
2012/12/25,6.2339,6.2332,6.2349,6.2314,0.00%
2012/12/26,6.2353,6.2341,6.2359,6.2331,0.02%
2012/12/27,6.236,6.2352,6.238,6.2341,0.01%
2012/12/28,6.2317,6.2363,6.2363,6.2302,-0.07%
2012/12/31,6.2303,6.2315,6.2315,6.2269,-0.02%
2013/1/1,6.2303,6.2303,6.2303,6.2303,0.00%
2013/1/2,6.2303,6.2303,6.2303,6.2303,0.00%
2013/1/3,6.2303,6.2303,6.2303,6.2303,0.00%
2013/1/4,6.2305,6.23,6.2321,6.2292,0.00%
2013/1/7,6.2296,6.2283,6.2311,6.227,-0.01%
2013/1/8,6.2241,6.2293,6.2294,6.2226,-0.09%
2013/1/9,6.2262,6.2242,6.2264,6.2213,0.03%
2013/1/10,6.2237,6.2268,6.2268,6.2227,-0.04%
2013/1/11,6.2161,6.2235,6.2235,6.2134,-0.12%
2013/1/14,6.2192,6.2157,6.2205,6.2126,0.05%
2013/1/15,6.2136,6.2194,6.2194,6.2136,-0.09%
2013/1/16,6.2165,6.2141,6.2182,6.2141,0.05%
2013/1/17,6.216,6.2169,6.2193,6.215,-0.01%
2013/1/18,6.2154,6.2151,6.2163,6.2146,-0.01%
2013/1/21,6.2213,6.2191,6.2222,6.2182,0.09%
2013/1/22,6.2198,6.221,6.2219,6.2193,-0.02%
2013/1/23,6.218,6.218,6.2196,6.217,-0.03%
2013/1/24,6.2181,6.2182,6.2196,6.217,0.00%
2013/1/25,6.2205,6.2186,6.2213,6.2186,0.04%
2013/1/28,6.2226,6.2202,6.2241,6.2197,0.03%
2013/1/29,6.2243,6.2228,6.2263,6.2227,0.03%
2013/1/30,6.2205,6.2239,6.2242,6.2182,-0.06%
2013/1/31,6.2188,6.2206,6.2206,6.2175,-0.03%
2013/2/1,6.2274,6.2212,6.2294,6.2205,0.14%
2013/2/4,6.2328,6.2267,6.2331,6.2267,0.09%
2013/2/5,6.2294,6.2306,6.2307,6.2259,-0.05%
2013/2/6,6.2317,6.2292,6.2337,6.2292,0.04%
2013/2/7,6.2325,6.2322,6.2352,6.2322,0.01%
2013/2/8,6.2325,6.2248,6.2375,6.2237,0.00%
2013/2/11,6.2325,6.2325,6.2325,6.2325,0.00%
2013/2/12,6.2325,6.2325,6.2325,6.2325,0.00%
2013/2/13,6.2325,6.2325,6.2325,6.2325,0.00%
2013/2/14,6.2325,6.2325,6.2325,6.2325,0.00%
2013/2/15,6.2325,6.2325,6.2325,6.2325,0.00%
2013/2/18,6.2427,6.2322,6.2442,6.2322,0.16%
2013/2/19,6.2443,6.2422,6.245,6.2408,0.03%
2013/2/20,6.2376,6.2427,6.2427,6.2369,-0.11%
2013/2/21,6.2405,6.2416,6.2433,6.2375,0.05%
2013/2/22,6.2351,6.2403,6.2437,6.2325,-0.09%
2013/2/25,6.2339,6.2348,6.2372,6.2312,-0.02%
2013/2/26,6.2295,6.234,6.234,6.2279,-0.07%
2013/2/27,6.2273,6.2276,6.2281,6.2258,-0.04%
2013/2/28,6.2214,6.2261,6.2264,6.2202,-0.09%
2013/3/1,6.2226,6.2215,6.2235,6.221,0.02%
2013/3/4,6.2251,6.223,6.2298,6.223,0.04%
2013/3/5,6.221,6.2247,6.2247,6.2202,-0.07%
2013/3/6,6.2181,6.2162,6.2186,6.2152,-0.05%
2013/3/7,6.2202,6.2182,6.2219,6.2182,0.03%
2013/3/8,6.2147,6.2149,6.2165,6.2135,-0.09%
2013/3/11,6.2181,6.2148,6.2192,6.2148,0.05%
2013/3/12,6.2162,6.2183,6.2183,6.2146,-0.03%
2013/3/13,6.2138,6.216,6.216,6.2134,-0.04%
2013/3/14,6.2155,6.2147,6.2175,6.2147,0.03%
2013/3/15,6.2135,6.2135,6.215,6.2125,-0.03%
2013/3/18,6.2158,6.2132,6.2165,6.2132,0.04%
2013/3/19,6.2157,6.2156,6.2175,6.2152,0.00%
2013/3/20,6.2119,6.2123,6.213,6.2106,-0.06%
2013/3/21,6.2143,6.2122,6.2148,6.2117,0.04%
2013/3/22,6.2122,6.2117,6.2146,6.2113,-0.03%
2013/3/25,6.2107,6.2098,6.2108,6.209,-0.02%
2013/3/26,6.211,6.2125,6.2127,6.2102,0.00%
2013/3/27,6.214,6.2119,6.2142,6.2112,0.05%
2013/3/28,6.2145,6.2142,6.2157,6.2127,0.01%
2013/3/29,6.2108,6.2145,6.2145,6.2079,-0.06%
2013/4/1,6.208,6.2108,6.2108,6.207,-0.05%
2013/4/2,6.1986,6.2018,6.2028,6.1983,-0.15%
2013/4/3,6.201,6.1988,6.2024,6.1988,0.04%
2013/4/4,6.2015,6.2015,6.2015,6.2015,0.01%
2013/4/5,6.2015,6.2015,6.2015,6.2015,0.00%
2013/4/8,6.2033,6.2062,6.2062,6.203,0.03%
2013/4/9,6.2025,6.2035,6.2038,6.2016,-0.01%
2013/4/10,6.1941,6.2025,6.2025,6.192,-0.14%
2013/4/11,6.1964,6.1941,6.1983,6.1941,0.04%
2013/4/12,6.1919,6.1962,6.1962,6.1896,-0.07%
2013/4/15,6.1867,6.1917,6.1918,6.1854,-0.08%
2013/4/16,6.1828,6.1866,6.1872,6.1793,-0.06%
2013/4/17,6.1723,6.1827,6.1827,6.1719,-0.17%
2013/4/18,6.1813,6.1722,6.1815,6.1722,0.15%
2013/4/19,6.1776,6.179,6.181,6.177,-0.06%
2013/4/22,6.1826,6.1814,6.1827,6.1798,0.08%
2013/4/23,6.1792,6.1822,6.1822,6.1749,-0.05%
2013/4/24,6.1786,6.1794,6.1802,6.1766,-0.01%
2013/4/25,6.1711,6.1786,6.1786,6.1688,-0.12%
2013/4/26,6.165,6.171,6.171,6.1609,-0.10%
2013/4/29,6.165,6.165,6.165,6.165,0.00%
2013/4/30,6.165,6.165,6.165,6.165,0.00%
2013/5/1,6.165,6.165,6.165,6.165,0.00%
2013/5/2,6.1558,6.1651,6.1651,6.1529,-0.15%
2013/5/3,6.1557,6.1558,6.1595,6.155,0.00%
2013/5/6,6.1667,6.1555,6.1721,6.154,0.18%
2013/5/7,6.1541,6.1664,6.1664,6.1518,-0.20%
2013/5/8,6.1411,6.1535,6.1535,6.1392,-0.21%
2013/5/9,6.1309,6.1413,6.1413,6.1302,-0.17%
2013/5/10,6.1417,6.1309,6.1427,6.1309,0.18%
2013/5/13,6.1465,6.1416,6.1494,6.1416,0.08%
2013/5/14,6.1428,6.1463,6.1463,6.142,-0.06%
2013/5/15,6.1459,6.1466,6.1477,6.1456,0.05%
2013/5/16,6.149,6.1462,6.1504,6.1457,0.05%
2013/5/17,6.1412,6.1395,6.1425,6.1386,-0.13%
2013/5/20,6.1389,6.1413,6.1418,6.1383,-0.04%
2013/5/21,6.1356,6.1392,6.1392,6.13,-0.05%
2013/5/22,6.1311,6.1358,6.1364,6.1306,-0.07%
2013/5/23,6.134,6.1311,6.1368,6.1311,0.05%
2013/5/24,6.1316,6.1345,6.1345,6.1285,-0.04%
2013/5/27,6.1212,6.1316,6.1316,6.1201,-0.17%
2013/5/28,6.1215,6.1213,6.1247,6.1211,0.00%
2013/5/29,6.1267,6.1334,6.1379,6.1266,0.08%
2013/5/30,6.1309,6.1269,6.1325,6.1262,0.07%
2013/5/31,6.1348,6.1309,6.1413,6.128,0.06%
2013/6/3,6.1317,6.1355,6.136,6.1296,-0.05%
2013/6/4,6.1287,6.1313,6.1313,6.1227,-0.05%
2013/6/5,6.1278,6.1287,6.1302,6.1262,-0.01%
2013/6/6,6.1362,6.1279,6.1384,6.1278,0.14%
2013/6/7,6.1335,6.1359,6.1383,6.1305,-0.04%
2013/6/10,6.1335,6.1335,6.1335,6.1335,0.00%
2013/6/11,6.1335,6.1335,6.1335,6.1335,0.00%
2013/6/12,6.1335,6.1335,6.1335,6.1335,0.00%
2013/6/13,6.1344,6.1336,6.143,6.1336,0.01%
2013/6/14,6.1308,6.1339,6.1379,6.1297,-0.06%
2013/6/17,6.125,6.1307,6.1307,6.1228,-0.09%
2013/6/18,6.1285,6.1247,6.132,6.1244,0.06%
2013/6/19,6.1269,6.129,6.1319,6.125,-0.03%
2013/6/20,6.1282,6.1272,6.1353,6.1246,0.02%
2013/6/21,6.1334,6.1283,6.1345,6.1283,0.08%
2013/6/24,6.1451,6.1338,6.1453,6.1338,0.19%
2013/6/25,6.1453,6.144,6.1506,6.1409,0.00%
2013/6/26,6.147,6.1452,6.1489,6.1434,0.03%
2013/6/27,6.149,6.1477,6.1517,6.1477,0.03%
2013/6/28,6.1376,6.1476,6.148,6.1372,-0.19%
2013/7/1,6.1327,6.134,6.1342,6.1281,-0.08%
2013/7/2,6.133,6.1328,6.1345,6.128,0.00%
2013/7/3,6.1308,6.1334,6.1357,6.1294,-0.04%
2013/7/4,6.1258,6.1306,6.1306,6.1245,-0.08%
2013/7/5,6.1326,6.1257,6.1335,6.1257,0.11%
2013/7/8,6.1338,6.1325,6.1394,6.1321,0.02%
2013/7/9,6.1295,6.1339,6.1339,6.1268,-0.07%
2013/7/10,6.1341,6.1296,6.1367,6.1275,0.08%
2013/7/11,6.1352,6.1339,6.1366,6.1306,0.02%
2013/7/12,6.1375,6.1352,6.1421,6.1352,0.04%
2013/7/15,6.1376,6.1383,6.1395,6.1351,0.00%
2013/7/16,6.135,6.1378,6.1393,6.1336,-0.04%
2013/7/17,6.1353,6.135,6.1353,6.1306,0.00%
2013/7/18,6.1413,6.139,6.1423,6.138,0.10%
2013/7/19,6.1379,6.141,6.1417,6.1362,-0.06%
2013/7/22,6.1409,6.1385,6.1416,6.1354,0.05%
2013/7/23,6.1374,6.1415,6.1426,6.1354,-0.06%
2013/7/24,6.136,6.1369,6.1386,6.1342,-0.02%
2013/7/25,6.1347,6.1359,6.1394,6.1336,-0.02%
2013/7/26,6.1317,6.133,6.1335,6.1286,-0.05%
2013/7/29,6.1325,6.1318,6.1333,6.1285,0.01%
2013/7/30,6.1317,6.1325,6.1353,6.1305,-0.01%
2013/7/31,6.1289,6.1321,6.1323,6.1283,-0.05%
2013/8/1,6.1304,6.1291,6.1306,6.1253,0.02%
2013/8/2,6.1295,6.1303,6.1323,6.128,-0.01%
2013/8/5,6.1247,6.1297,6.1297,6.1237,-0.08%
2013/8/6,6.1217,6.1226,6.1241,6.1205,-0.05%
2013/8/7,6.1192,6.1207,6.1221,6.1181,-0.04%
2013/8/8,6.1214,6.1191,6.1225,6.114,0.04%
2013/8/9,6.1219,6.1209,6.1222,6.1152,0.01%
2013/8/12,6.1223,6.1196,6.1232,6.1182,0.01%
2013/8/13,6.1218,6.1219,6.1248,6.1205,-0.01%
2013/8/14,6.1196,6.1222,6.1222,6.1173,-0.04%
2013/8/15,6.1125,6.1196,6.1196,6.1122,-0.12%
2013/8/16,6.115,6.1126,6.1153,6.1099,0.04%
2013/8/19,6.1229,6.1147,6.124,6.1126,0.13%
2013/8/20,6.1246,6.123,6.126,6.1197,0.03%
2013/8/21,6.1234,6.125,6.1263,6.1201,-0.02%
2013/8/22,6.1211,6.1239,6.1273,6.12,-0.04%
2013/8/23,6.121,6.1221,6.1241,6.1208,0.00%
2013/8/26,6.1212,6.1221,6.1227,6.1186,0.00%
2013/8/27,6.1217,6.1211,6.124,6.12,0.01%
2013/8/28,6.1204,6.1209,6.1229,6.119,-0.02%
2013/8/29,6.1204,6.1203,6.122,6.1194,0.00%
2013/8/30,6.1195,6.1203,6.1209,6.1191,-0.01%
2013/9/2,6.1196,6.1195,6.1197,6.1148,0.00%
2013/9/3,6.1206,6.1191,6.1217,6.1186,0.02%
2013/9/4,6.1201,6.1208,6.1217,6.1172,-0.01%
2013/9/5,6.1199,6.1193,6.1209,6.118,0.00%
2013/9/6,6.1205,6.12,6.1212,6.1183,0.01%
2013/9/9,6.121,6.1203,6.1219,6.1136,0.01%
2013/9/10,6.12,6.1195,6.1217,6.1179,-0.02%
2013/9/11,6.1185,6.1202,6.1202,6.1175,-0.02%
2013/9/12,6.118,6.1185,6.1189,6.1162,-0.01%
2013/9/13,6.1188,6.1177,6.119,6.1165,0.01%
2013/9/16,6.1203,6.1191,6.1213,6.1167,0.02%
2013/9/17,6.1215,6.1204,6.1217,6.1192,0.02%
2013/9/18,6.1212,6.1212,6.1222,6.1196,0.00%
2013/9/19,6.1212,6.1212,6.1212,6.1212,0.00%
2013/9/20,6.1212,6.1212,6.1212,6.1212,0.00%
2013/9/23,6.121,6.1213,6.1213,6.1176,0.00%
2013/9/24,6.1209,6.1205,6.121,6.1183,0.00%
2013/9/25,6.12,6.1218,6.1229,6.119,-0.01%
2013/9/26,6.1214,6.12,6.1223,6.12,0.02%
2013/9/27,6.1199,6.122,6.1235,6.1199,-0.02%
2013/9/30,6.1215,6.1195,6.1228,6.1185,0.03%
2013/10/1,6.1215,6.1215,6.1215,6.1215,0.00%
2013/10/2,6.1215,6.1215,6.1215,6.1215,0.00%
2013/10/3,6.1215,6.1215,6.1215,6.1215,0.00%
2013/10/4,6.1215,6.1215,6.1215,6.1215,0.00%
2013/10/7,6.1215,6.1215,6.1215,6.1215,0.00%
2013/10/8,6.1211,6.1217,6.1217,6.1179,-0.01%
2013/10/9,6.1211,6.1203,6.1211,6.1182,0.00%
2013/10/10,6.1158,6.1207,6.1209,6.115,-0.09%
2013/10/11,6.1206,6.1158,6.1206,6.1107,0.08%
2013/10/14,6.1079,6.1199,6.1199,6.1068,-0.21%
2013/10/15,6.1026,6.1074,6.1087,6.0998,-0.09%
2013/10/16,6.0998,6.1028,6.1057,6.0959,-0.05%
2013/10/17,6.0982,6.1007,6.1007,6.0944,-0.03%
2013/10/18,6.0968,6.0979,6.0979,6.0912,-0.02%
2013/10/21,6.0926,6.097,6.097,6.0912,-0.07%
2013/10/22,6.0927,6.0925,6.0955,6.0913,0.00%
2013/10/23,6.0835,6.0927,6.0927,6.0832,-0.15%
2013/10/24,6.082,6.084,6.0844,6.0808,-0.02%
2013/10/25,6.084,6.0815,6.084,6.0801,0.03%
2013/10/28,6.0855,6.084,6.086,6.0821,0.02%
2013/10/29,6.0902,6.0855,6.0909,6.0848,0.08%
2013/10/30,6.0938,6.0904,6.0949,6.0904,0.06%
2013/10/31,6.0945,6.0937,6.095,6.0911,0.01%
2013/11/1,6.0995,6.0947,6.0998,6.0927,0.08%
2013/11/4,6.099,6.1,6.1032,6.0961,-0.01%
2013/11/5,6.0968,6.0993,6.0993,6.0954,-0.04%
2013/11/6,6.0927,6.0968,6.0976,6.0926,-0.07%
2013/11/7,6.0908,6.0928,6.0963,6.0898,-0.03%
2013/11/8,6.0906,6.0908,6.0932,6.0872,0.00%
2013/11/11,6.0914,6.0906,6.0922,6.0892,0.01%
2013/11/12,6.092,6.0915,6.0937,6.0902,0.01%
2013/11/13,6.0929,6.0921,6.0929,6.087,0.01%
2013/11/14,6.0922,6.091,6.0929,6.0902,-0.01%
2013/11/15,6.0922,6.093,6.093,6.0902,0.00%
2013/11/18,6.0921,6.0922,6.0929,6.0905,0.00%
2013/11/19,6.093,6.0923,6.0934,6.091,0.01%
2013/11/20,6.0928,6.0926,6.0935,6.09,0.00%
2013/11/21,6.0929,6.0923,6.094,6.0915,0.00%
2013/11/22,6.0937,6.0928,6.0938,6.0915,0.01%
2013/11/25,6.0926,6.093,6.0938,6.092,-0.02%
2013/11/26,6.0927,6.0926,6.093,6.0913,0.00%
2013/11/27,6.0924,6.0926,6.093,6.0912,0.00%
2013/11/28,6.0924,6.0927,6.0931,6.0922,0.00%
2013/11/29,6.0932,6.0931,6.0955,6.0919,0.01%
2013/12/2,6.093,6.0926,6.0937,6.0915,0.00%
2013/12/3,6.0924,6.0935,6.0941,6.0921,-0.01%
2013/12/4,6.0916,6.0925,6.0925,6.0906,-0.01%
2013/12/5,6.0913,6.0925,6.0928,6.0911,0.00%
2013/12/6,6.0817,6.0865,6.0871,6.0817,-0.16%
2013/12/9,6.0723,6.075,6.075,6.0717,-0.15%
2013/12/10,6.071,6.0718,6.0729,6.0704,-0.02%
2013/12/11,6.0717,6.0714,6.0724,6.0704,0.01%
2013/12/12,6.0715,6.0719,6.0778,6.0705,0.00%
2013/12/13,6.0713,6.0712,6.0741,6.0703,0.00%
2013/12/16,6.0715,6.0709,6.0731,6.0706,0.00%
2013/12/17,6.0711,6.071,6.072,6.0702,-0.01%
2013/12/18,6.0718,6.0714,6.0726,6.0709,0.01%
2013/12/19,6.0713,6.0716,6.0746,6.0702,-0.01%
2013/12/20,6.0714,6.0714,6.0724,6.0709,0.00%
2013/12/23,6.0702,6.0714,6.0719,6.0702,-0.02%
2013/12/24,6.0715,6.071,6.0722,6.0701,0.02%
2013/12/25,6.0715,6.0716,6.0718,6.0702,0.00%
2013/12/26,6.0747,6.0718,6.0751,6.0713,0.05%
2013/12/27,6.0686,6.0693,6.0711,6.0675,-0.10%
2013/12/30,6.0617,6.0686,6.0686,6.0602,-0.11%
2013/12/31,6.054,6.0619,6.0619,6.0498,-0.13%
2014/1/1,6.054,6.054,6.054,6.054,0.00%
2014/1/2,6.0507,6.0513,6.0526,6.0499,-0.05%
2014/1/3,6.0515,6.0524,6.0532,6.0512,0.01%
2014/1/6,6.0526,6.0522,6.0554,6.0511,0.02%
2014/1/7,6.0512,6.0522,6.0535,6.051,-0.02%
2014/1/8,6.0512,6.0518,6.0522,6.0502,0.00%
2014/1/9,6.055,6.0522,6.0564,6.0522,0.06%
2014/1/10,6.0521,6.0554,6.0554,6.0505,-0.05%
2014/1/13,6.0433,6.0456,6.0472,6.0416,-0.15%
2014/1/14,6.0412,6.0434,6.0438,6.0405,-0.03%
2014/1/15,6.046,6.0408,6.0474,6.0408,0.08%
2014/1/16,6.0557,6.0512,6.0563,6.0503,0.16%
2014/1/17,6.0503,6.0551,6.0551,6.0486,-0.09%
2014/1/20,6.0527,6.0521,6.054,6.0498,0.04%
2014/1/21,6.0505,6.0518,6.0524,6.0487,-0.04%
2014/1/22,6.0513,6.0521,6.0526,6.0493,0.01%
2014/1/23,6.0518,6.0533,6.0536,6.0508,0.01%
2014/1/24,6.0488,6.0497,6.0502,6.0455,-0.05%
2014/1/27,6.048,6.0467,6.0492,6.0457,-0.01%
2014/1/28,6.0509,6.0482,6.0516,6.0482,0.05%
2014/1/29,6.0556,6.0514,6.0562,6.0506,0.08%
2014/1/30,6.061,6.055,6.061,6.0542,0.09%
2014/1/31,6.061,6.061,6.061,6.061,0.00%
2014/2/3,6.061,6.061,6.061,6.061,0.00%
2014/2/4,6.061,6.061,6.061,6.061,0.00%
2014/2/5,6.061,6.061,6.061,6.061,0.00%
2014/2/6,6.061,6.061,6.061,6.061,0.00%
2014/2/7,6.0634,6.0627,6.0646,6.0606,0.04%
2014/2/10,6.0594,6.0602,6.0613,6.059,-0.07%
2014/2/11,6.0606,6.0599,6.0623,6.0577,0.02%
2014/2/12,6.0624,6.06,6.0642,6.06,0.03%
2014/2/13,6.0636,6.0663,6.0666,6.0635,0.02%
2014/2/14,6.0669,6.0618,6.0672,6.0604,0.05%
2014/2/17,6.064,6.0664,6.0664,6.0605,-0.05%
2014/2/18,6.0673,6.0644,6.0676,6.0628,0.05%
2014/2/19,6.0764,6.0672,6.0766,6.0664,0.15%
2014/2/20,6.0835,6.0829,6.0846,6.0806,0.12%
2014/2/21,6.0915,6.0918,6.093,6.087,0.13%
2014/2/24,6.0984,6.0912,6.0984,6.0912,0.11%
2014/2/25,6.1245,6.122,6.1292,6.1082,0.43%
2014/2/26,6.1248,6.1321,6.1336,6.1224,0.00%
2014/2/27,6.1284,6.1258,6.1335,6.1216,0.06%
2014/2/28,6.145,6.1286,6.1721,6.1274,0.27%
2014/3/3,6.1463,6.1444,6.1572,6.144,0.02%
2014/3/4,6.1435,6.1466,6.1565,6.1422,-0.05%
2014/3/5,6.1282,6.1433,6.1452,6.1199,-0.25%
2014/3/6,6.1185,6.1194,6.12,6.11,-0.16%
2014/3/7,6.126,6.1002,6.1273,6.0998,0.12%
2014/3/10,6.1386,6.1494,6.1553,6.1372,0.21%
2014/3/11,6.1402,6.1359,6.1415,6.1316,0.03%
2014/3/12,6.145,6.1393,6.147,6.1393,0.08%
2014/3/13,6.1362,6.138,6.1406,6.1357,-0.14%
2014/3/14,6.1502,6.1358,6.152,6.1358,0.23%
2014/3/17,6.1782,6.15,6.1783,6.15,0.46%
2014/3/18,6.1921,6.19,6.1921,6.1791,0.22%
2014/3/19,6.1954,6.193,6.2054,6.1913,0.05%
2014/3/20,6.2275,6.2102,6.2324,6.2102,0.52%
2014/3/21,6.225,6.227,6.2308,6.2193,-0.04%
2014/3/24,6.1959,6.2155,6.2222,6.1955,-0.47%
2014/3/25,6.2017,6.1835,6.2017,6.1777,0.09%
2014/3/26,6.2094,6.201,6.2166,6.201,0.12%
2014/3/27,6.2128,6.2149,6.2164,6.2052,0.05%
2014/3/28,6.2122,6.2128,6.2158,6.205,-0.01%
2014/3/31,6.2172,6.2131,6.2283,6.2125,0.08%
2014/4/1,6.2069,6.2169,6.2169,6.1988,-0.17%
2014/4/2,6.2057,6.206,6.2081,6.1967,-0.02%
2014/4/3,6.2107,6.2081,6.2118,6.2035,0.08%
2014/4/4,6.2123,6.2108,6.2181,6.2108,0.03%
2014/4/7,6.2123,6.2123,6.2123,6.2123,0.00%
2014/4/8,6.1968,6.212,6.212,6.1945,-0.25%
2014/4/9,6.2005,6.1862,6.2007,6.1853,0.06%
2014/4/10,6.2126,6.2003,6.2126,6.1981,0.20%
2014/4/11,6.2113,6.2096,6.2142,6.2068,-0.02%
2014/4/14,6.2191,6.2101,6.2194,6.2089,0.13%
2014/4/15,6.222,6.2193,6.2258,6.2165,0.05%
2014/4/16,6.2214,6.2226,6.2267,6.2207,-0.01%
2014/4/17,6.219,6.2218,6.2218,6.2165,-0.04%
2014/4/18,6.2242,6.2195,6.2246,6.2188,0.08%
2014/4/21,6.2274,6.224,6.2355,6.2223,0.05%
2014/4/22,6.2376,6.2308,6.2384,6.2277,0.16%
2014/4/23,6.2377,6.2368,6.2467,6.2348,0.00%
2014/4/24,6.2489,6.2386,6.2509,6.2367,0.18%
2014/4/25,6.2537,6.2517,6.2569,6.25,0.08%
2014/4/28,6.253,6.2501,6.2541,6.2465,-0.01%
2014/4/29,6.258,6.2529,6.258,6.2513,0.08%
2014/4/30,6.2593,6.2583,6.2671,6.2532,0.02%
2014/5/1,6.2593,6.2593,6.2593,6.2593,0.00%
2014/5/2,6.2593,6.2593,6.2593,6.2593,0.00%
2014/5/5,6.2455,6.2523,6.2551,6.2416,-0.22%
2014/5/6,6.2257,6.2445,6.2445,6.225,-0.32%
2014/5/7,6.2344,6.2264,6.2368,6.2182,0.14%
2014/5/8,6.228,6.235,6.2386,6.2247,-0.10%
2014/5/9,6.2276,6.2282,6.2336,6.2244,-0.01%
2014/5/12,6.2376,6.2275,6.2376,6.2275,0.16%
2014/5/13,6.2291,6.2363,6.2415,6.2291,-0.14%
2014/5/14,6.2289,6.228,6.2332,6.2231,0.00%
2014/5/15,6.2307,6.2282,6.2309,6.2248,0.03%
2014/5/16,6.2334,6.2302,6.2361,6.2271,0.04%
2014/5/19,6.2374,6.2335,6.2433,6.2326,0.06%
2014/5/20,6.2381,6.237,6.2398,6.2351,0.01%
2014/5/21,6.2338,6.2379,6.2394,6.2328,-0.07%
2014/5/22,6.235,6.234,6.2358,6.2317,0.02%
2014/5/23,6.2365,6.2357,6.2393,6.2346,0.02%
2014/5/26,6.2394,6.2365,6.2402,6.2346,0.05%
2014/5/27,6.2491,6.24,6.2499,6.24,0.16%
2014/5/28,6.254,6.2582,6.2628,6.2533,0.08%
2014/5/29,6.238,6.2557,6.2623,6.238,-0.26%
2014/5/30,6.2479,6.2398,6.2488,6.2357,0.16%
2014/6/2,6.2479,6.2479,6.2479,6.2479,0.00%
2014/6/3,6.2546,6.248,6.2551,6.2447,0.11%
2014/6/4,6.2504,6.2518,6.2575,6.2484,-0.07%
2014/6/5,6.2568,6.252,6.2571,6.2506,0.10%
2014/6/6,6.2505,6.2455,6.2527,6.2446,-0.10%
2014/6/9,6.2403,6.2385,6.2417,6.2371,-0.16%
2014/6/10,6.2245,6.2405,6.2405,6.2222,-0.25%
2014/6/11,6.2281,6.2253,6.2321,6.2252,0.06%
2014/6/12,6.2185,6.2285,6.2303,6.2149,-0.15%
2014/6/13,6.2095,6.2187,6.2187,6.2015,-0.14%
2014/6/16,6.227,6.2125,6.227,6.2103,0.28%
2014/6/17,6.2268,6.2254,6.2363,6.2241,0.00%
2014/6/18,6.2314,6.2268,6.2349,6.2261,0.07%
2014/6/19,6.2291,6.2314,6.2345,6.2225,-0.04%
2014/6/20,6.2245,6.2292,6.231,6.2227,-0.07%
2014/6/23,6.2255,6.2259,6.2286,6.2225,0.02%
2014/6/24,6.2311,6.2269,6.2318,6.2234,0.09%
2014/6/25,6.2344,6.2309,6.2372,6.2303,0.05%
2014/6/26,6.224,6.2348,6.2348,6.2238,-0.17%
2014/6/27,6.2185,6.2253,6.2254,6.2156,-0.09%
2014/6/30,6.2038,6.2181,6.2181,6.1988,-0.24%
2014/7/1,6.2,6.2035,6.2074,6.1968,-0.06%
2014/7/2,6.2106,6.2006,6.2139,6.2006,0.17%
2014/7/3,6.212,6.2105,6.2163,6.2096,0.02%
2014/7/4,6.2041,6.2133,6.214,6.2022,-0.13%
2014/7/7,6.2038,6.2035,6.2046,6.1973,0.00%
2014/7/8,6.2015,6.202,6.2068,6.2012,-0.04%
2014/7/9,6.1999,6.2025,6.2025,6.194,-0.03%
2014/7/10,6.2028,6.1995,6.2028,6.1942,0.05%
2014/7/11,6.2035,6.2024,6.2089,6.2014,0.01%
2014/7/14,6.206,6.2027,6.2081,6.2018,0.04%
2014/7/15,6.208,6.2064,6.2119,6.2058,0.03%
2014/7/16,6.204,6.2074,6.2114,6.203,-0.06%
2014/7/17,6.2038,6.205,6.2053,6.2002,0.00%
2014/7/18,6.208,6.2045,6.21,6.201,0.07%
2014/7/21,6.2093,6.2084,6.2097,6.2044,0.02%
2014/7/22,6.203,6.2087,6.2087,6.203,-0.10%
2014/7/23,6.1988,6.204,6.204,6.1978,-0.07%
2014/7/24,6.1947,6.1985,6.1985,6.1908,-0.07%
2014/7/25,6.1917,6.1947,6.1974,6.1898,-0.05%
2014/7/28,6.1875,6.1916,6.1916,6.1845,-0.07%
2014/7/29,6.1805,6.1867,6.1867,6.1795,-0.11%
2014/7/30,6.1715,6.1803,6.1825,6.171,-0.15%
2014/7/31,6.174,6.1715,6.1763,6.1699,0.04%
2014/8/1,6.1798,6.1742,6.1806,6.1726,0.09%
2014/8/4,6.1785,6.1799,6.1827,6.175,-0.02%
2014/8/5,6.1707,6.1775,6.1782,6.1703,-0.13%
